,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,problem_of_product
76574,1.0,Destroyed in 30 Days,This product destroyed itself within 30 days. Nothing else to say.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jx2h4sNXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jx2h4sNXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jx2h4sNXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B005BA2ECQ,B0C1ZQJXMP,AFAJ3MBYZ37K3CGMWKFMJCNIRKCQ,1614645255722,1,True,Broken/Defective
856,1.0,Cheap junk plastic,Broke within the first two weeks after installing. This was the second of these purchased to replace original light cover. Get with it Broan: use some more solid material instead of this flimsy bunk.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71JY3Y2PNsL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71JY3Y2PNsL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71JY3Y2PNsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B079KZZX6R,B079KZZX6R,AEDH7UZDXS7Z3TRG7DRUMQ3YSBUA,1659045307074,0,True,Broken/Defective
9995,1.0,Damaged,Every piece came dented. Will return,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61WzE7lJVhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61WzE7lJVhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61WzE7lJVhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71-FK3fWyQL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71-FK3fWyQL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71-FK3fWyQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/717w1nQWG+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/717w1nQWG+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/717w1nQWG+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71aMr+6viBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71aMr+6viBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71aMr+6viBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00FN8VDRS,B09R72Y954,AHIW7R23X3AB37DYUILLAB34XZWA,1671338607825,0,True,Broken/Defective
75113,2.0,Not sure if its original made by Whirlpool,Attached is photo of how it was packaged loose in box.  Outside box said &#34;Made in USA&#34; but label on product &#34;Made in Mexico&#34;.<br />Also quality seems to be questionable.. looked like cheap plastic.  Previous one was similar product ordered from other site which lasted 2 years.  Original lasted almost 15 years..  Lid closing mechanism is breaking apart.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3f6F3g1L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3f6F3g1L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3f6F3g1L.jpg', 'attachment_type': 'IMAGE'}]",B0050O2E82,B0050O2E82,AHYSPGSWEEAJ2V2KHYFRWE4XSRMQ,1494375430000,3,True,Not as described
4683,1.0,IT DOESNT  WORK FOR K200 plus AND TGEY DONT ACCEPT RETURNS.,This K cup didn’t work for my k200 plus. As they stated on description. BUYERS BE AWARE They DO NOT accept returns. Waste of my money,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ENXeZxSfL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ENXeZxSfL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ENXeZxSfL.jpg', 'attachment_type': 'IMAGE'}]",B01EMWIXL4,B0784YYSVS,AEIE4VXPK6DASTR646GYW2DNQPCA,1531921332748,0,True,Poor performance
69963,2.0,Piece broken under the bottom.,Product arrived broken. Really don’t understand why you would ship a defective item.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rFhoCKEFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rFhoCKEFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rFhoCKEFL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bBpp5QY8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bBpp5QY8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bBpp5QY8L.jpg', 'attachment_type': 'IMAGE'}]",B075QP7SCP,B081JBKY7K,AFO2XBUZLBL5FODIAUBTS75O2J4Q,1591288847417,0,True,Broken/Defective
21433,2.0,Came with dents.,"Look nice, but immediately sending back because they arrived in an envelope and the 2 large size ones were dented.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nfQIsPiKL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nfQIsPiKL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nfQIsPiKL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00AQ6VTIK,B00AQ6VTIK,AGWXLXPT5KPNFVYF6PLL6FVRT4VA,1605226156493,1,True,Quality issues
54856,1.0,Alot of Damage To Product,While the product seems for the moment to be working I'm severely disappointed by the amount t of damage to the product.  More care should be placed on products like these especially when customers are paying such a high price.  The results Don't match the price.  Not only were there major dents but event the leveling system was faulty... again very disappointing considering the price.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61UjfZyRAJL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61UjfZyRAJL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61UjfZyRAJL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61wVQm6GK-L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61wVQm6GK-L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61wVQm6GK-L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71fVLfTSSXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71fVLfTSSXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71fVLfTSSXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/C1qizTcOEbS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C1qizTcOEbS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C1qizTcOEbS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08BDFCYKR,B09F3HMF5L,AFW56VCVQXN3ANOBYMSU5XLWVFOQ,1630705627287,12,True,Not as described
74257,1.0,Beautiful  color but not worth the money!,Color is  Beautiful that's what caught my attention and the old school style.<br /> But lowen behold this refrigerator is not worth the money!  Read the reviews and they said the same thing but I thought maybe it was just a fluke but they were correct!The doors are misaligned.  The refrigerator was delivered to me with 2 dents on both sides.There is a loud buzzing noise and this is supposed to be a quiet unit. Call customer service twice and I have not gotten the response in over one week. Now I gotta figure out what to do next  after spending $560,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71MghI2YHeL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71MghI2YHeL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71MghI2YHeL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08NVQ3K9T,B0BP4W4TN1,AHWGNUR6OWVTU2VJMZTEEGRLHAMQ,1660152209875,3,True,Broken/Defective
78650,1.0,Leaking,Trying to communicate with company because unit is still under warranty. It started leaking after 3 months. Communication started but now all our messages are being  ignored. We loved the unit until I had water all over the floor.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81-ljVLYpnL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81-ljVLYpnL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81-ljVLYpnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818i9TAvj8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818i9TAvj8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818i9TAvj8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08CB1Y4ZB,B08CB1Y4ZB,AEJWSDX6UXQ2UZC32VTLSFCNJYJQ,1607489656784,18,True,Broken/Defective
82920,1.0,Useless and garbage,Don't see any if the vapor getting sucked into the fan on the highest setting. And all the labels to the buttons are smearing off. This is the water droplets from cooking spagetti on the front burner. Don't waste your $ on this.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71X8uhZDpTL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71X8uhZDpTL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71X8uhZDpTL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71qUMLhmDfL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71qUMLhmDfL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71qUMLhmDfL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01NACQJ94,B0C35WFNZF,AEI7Y5FTN6UJYQUWJ4KAK2MDGWHA,1692650740998,0,True,Poor performance
51391,2.0,Bargain Bin,It’s fan speeds are loud and it’s not made that sturdy. To be expected I guess since it was $175. They should sell a trim strip for the top depending how much the installer has to trim for the vertical height fit and if the customer doesn’t want a wood trim piece.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/7165eZKx6WL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/7165eZKx6WL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/7165eZKx6WL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01HTRRGUS,B0BT9KB1X1,AGMSS7XC6KUFAALAZHTHXSKYMVCQ,1628545186918,0,True,Poor performance
62567,1.0,"Glass Shattered, please don’t buy","See the pic first. The stove came on time, easy to clean<br />Lacks control of flame, very dangerous equipment as the glass shattered for no reason. Called the company and reply I got was nothing came be done as these items don’t have warranty and unless you buy extra protection plan nothing can be done. Your $90 will go into drain, the merchant don’t even sell glass replacement don’t know why.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81MKhETbTVL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81MKhETbTVL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81MKhETbTVL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0151ZK9TU,B0151ZK9TU,AEXTWIDD66EMUAGLFKQN3IPYHNSA,1634129937333,2,False,Broken/Defective
56286,1.0,Not made by GE-mold growth in system,Not a GE part! Caused mold to grow in the cartridge holder and horrible tasting water. Do not recommend. We have always used the recommended GE mswf and never had a problem. Was trying to save money.  Never again!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613PzhUPVmL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613PzhUPVmL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613PzhUPVmL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614BJfFOnCL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614BJfFOnCL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614BJfFOnCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614K+rgL0nL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614K+rgL0nL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/614K+rgL0nL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61D4AZreebL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61D4AZreebL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61D4AZreebL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0748YJYN7,B0748YJYN7,AF64SZFPQODRNWXMZAVHLBUXJ4WQ,1599361706871,0,True,Not as described
66765,1.0,Not happy,Product I received was not the product that was advertised. The one I received is smaller than the one in the listing and does not have a UV light. The cord is also not sealed at the end that goes in the water like the one my mom bought a week ago. I don't trust to put it in water I am afraid I'm going to get electrocuted by it.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bt9IksuXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bt9IksuXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bt9IksuXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hfhDzZ-qL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hfhDzZ-qL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71hfhDzZ-qL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08C36DM2S,B08C36DM2S,AE6PAFQTCJEUATI76322IRTXF6QA,1605665085210,8,True,Not as described
57101,1.0,Burning Smell and burnt connector Ends when used.,Product looked like the 16 year old original that was being replaced. Installed easily but I noticed i was getting a burning plastic smell inside the freezer when it went into defrost mode. I took everything back out of the freezer and verified nothing was touching the  defrost heater and it was installed correctly.  A few days latter the burning smell was getting stronger so I removed the defrost heater to inspect it.  Where the Glass tube covered Heating element enters the end connector the Housing is all burnt on both ends. The 16 year original does not show any signs of burning like this.  It looks to me like a quality issue with the material used to make the connection ends. This is possible fire danger as well  food & air contamination from this material burning and releasing fumes.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EWYqucRnL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EWYqucRnL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EWYqucRnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81U3CgfA5cL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81U3CgfA5cL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81U3CgfA5cL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B086R7X8YX,B086R7X8YX,AESXPFPYKPBWD4SLCAZRXX22GEZA,1621363169800,0,True,Quality issues
41388,1.0,"Good concept, poor execution; Faulty humidity sensor","Waited for and bought this on Amazon lightning deal. I've installed it properly and have been using it for roughly 2 weeks. DIY Installation itself was tricky given the number of wires that need to be properly hooked up. I was able to do it just fine after watching couple of youtubes.<br /><br />Understanding programming modes and functions was tricky too. You really have to read the instructions a few times to know what to do. Anyhow I was able to try out all three modes for few days each.<br /><br />Now the bad part, The humidity sensor is way off and it's not a question of sensitivity level set. It triggers throughout the day and night automatically without anyone using the bathroom. It also fails to startup properly when someone is taking a shower. Another thing is you need a mode that allows for lights auto-on-off on PIR and fan auto-on-off on humidity level. There's isn't such a mode. Mode 2 comes close but I don't want fan to be switched on every time there's a motion.<br /><br />The idea is so nice but it doesn't work. I'm going to return it and possibly try an alternative product.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qvchPAX6L.jpg', 'attachment_type': 'IMAGE'}]",B01CTD5THE,B01CTD5THE,AHMAA6AYNF6P5ZISSSGKUYJQ662A,1482361354000,0,False,Not as described
